"Time-","FSC-A-","SSC-A-","FITC-A-IgG","PE-A-IgG2A","PerCP-Cy5-5-A-","PE-Cy7-A-","APC-A-","APC-Cy7-A-","Pacific Blue-A-","AmCyan-A-"
1232.50,99469.38,54202.56,176.85,379.90,36.68,127.07,22.26,132.50,250.86,190.97
1232.60,117936.91,92975.94,218.77,146.72,127.07,51.09,152.64,44.52,262.16,376.29
1232.60,123503.38,121197.27,189.95,250.21,381.21,28.82,331.78,22.26,340.13,319.79
1232.70,118180.80,56446.59,340.60,310.47,206.98,-35.37,195.04,-47.70,152.55,427.14
1232.80,60070.01,17047.03,119.21,162.44,27.51,10.48,-6.36,1.06,49.72,207.92
1232.90,149714.11,147114.30,294.75,153.27,326.19,-18.34,236.38,133.56,500.59,442.96
1233.00,168673.97,252970.16,1441.00,1289.04,1312.62,191.26,809.84,148.40,1514.20,2671.32
1233.40,95924.92,97501.98,186.02,14.41,37.99,73.36,239.56,-20.14,333.35,301.71
1233.40,138891.48,138422.45,286.89,111.35,356.32,9.17,167.48,101.76,464.43,458.78
1233.40,58341.01,14242.32,108.73,-36.68,110.04,-1.31,27.56,-38.16,58.76,46.33
1233.70,122072.87,87084.87,179.47,134.93,208.29,18.34,128.26,7.42,336.74,333.35
1233.90,97889.61,16419.54,262.00,53.71,-7.86,35.37,37.10,10.60,87.01,195.49
1233.90,40224.73,12256.36,119.21,-10.48,-40.61,-18.34,85.86,-26.50,179.67,109.61
1234.00,137950.55,108712.97,290.82,3.93,187.33,-41.92,79.50,132.50,307.36,327.70
1234.20,83122.13,23206.65,136.24,85.15,-48.47,-6.55,79.50,-53.00,49.72,159.33
1234.20,81000.92,15388.57,49.78,31.44,106.11,7.86,101.76,107.06,179.67,185.32
1234.30,69572.23,20170.07,179.47,227.94,40.61,3.93,28.62,124.02,117.52,138.99
1234.60,101676.13,52052.85,166.37,377.28,138.86,14.41,44.52,54.06,202.27,242.95
1235.10,161426.72,125402.37,149.34,221.39,273.79,-35.37,95.40,31.80,367.25,411.32
1235.20,143016.52,133618.69,82.53,263.31,311.78,61.57,286.20,-37.10,440.70,537.88
1235.40,52925.60,12769.88,134.93,117.90,-52.40,-15.72,9.54,71.02,54.24,93.79
1235.70,121473.17,128059.05,229.25,285.58,368.11,20.96,164.30,63.60,296.06,506.24
1235.80,51410.45,15114.78,142.79,-23.58,64.19,30.13,-31.80,-77.38,62.15,141.25
1237.00,97344.52,92040.59,252.83,95.63,66.81,5.24,162.18,-11.66,284.76,329.96
1237.00,95937.66,97938.22,167.68,155.89,268.55,45.85,233.20,18.02,288.15,383.07
1237.10,144887.47,145878.97,238.42,351.08,172.92,18.34,250.16,3.18,394.37,647.49
1237.20,142821.78,109145.27,273.79,187.33,335.36,-1.31,223.66,172.78,283.63,393.24
1237.30,105072.24,85161.79,166.37,225.32,272.48,68.12,129.32,-19.08,261.03,374.03
1237.70,81192.93,22483.53,340.60,123.14,237.11,1.31,126.14,131.44,50.85,241.82
1238.30,62757.24,17164.93,328.81,146.72,345.84,31.44,-47.70,110.24,113.00,188.71
1239.10,71697.99,16599.01,48.47,32.75,62.88,17.03,72.08,38.16,90.40,126.56
1239.20,101165.61,93235.31,121.83,116.59,234.49,-3.93,201.40,-38.16,305.10,247.47
1239.30,136290.70,151835.55,157.20,93.01,222.70,45.85,230.02,-31.80,513.02,413.58
1239.40,71271.20,19660.48,220.08,-9.17,102.18,39.30,173.84,-57.24,74.58,161.59
1239.40,102333.14,65832.73,167.68,234.49,-3.93,15.72,257.58,68.90,210.18,224.87
1239.70,112637.07,44925.14,116.59,81.22,137.55,0.00,107.06,-24.38,175.15,353.69
1240.00,48631.31,15143.60,104.80,214.84,116.59,-1.31,40.28,-26.50,64.41,158.20
1240.10,65143.26,15303.42,221.39,11.79,2.62,49.78,8.48,-65.72,-10.17,219.22
1240.70,47317.27,9958.62,56.33,18.34,64.19,-14.41,-8.48,-1.06,75.71,67.80
1240.90,114087.62,120923.48,244.97,208.29,154.58,15.72,164.30,44.52,263.29,240.69
1241.00,158496.53,134975.84,218.77,227.94,410.03,37.99,156.88,1.06,377.42,307.36
1241.00,104521.70,99381.84,161.13,271.17,131.00,19.65,149.46,-14.84,294.93,271.20
1241.00,177241.61,161677.58,353.70,204.36,256.76,-26.20,296.80,64.66,422.62,480.25
1241.20,107383.64,109933.88,110.04,213.53,41.92,-23.58,238.50,-68.90,166.11,185.32
1241.60,79938.04,19128.62,145.41,95.63,47.16,90.39,41.34,15.90,134.47,72.32
1242.00,153225.80,133914.75,210.91,243.66,281.65,20.96,292.56,18.02,448.61,590.99
1242.10,119576.73,115718.84,337.98,170.30,306.54,22.27,299.98,81.62,381.94,519.80
1242.30,131918.16,119101.27,184.71,83.84,108.73,60.26,259.70,-6.36,386.46,450.87
1242.70,57317.26,17884.12,280.34,110.04,115.28,73.36,-6.36,32.86,108.48,197.75
1242.70,122413.20,111306.77,44.54,137.55,112.66,-44.54,205.64,27.56,291.54,482.51
1243.00,160865.25,172266.30,334.05,222.70,462.43,62.88,426.12,24.38,497.20,453.13
1243.10,147310.80,141415.80,154.58,279.03,599.98,-27.51,287.26,-15.90,507.37,631.67
1243.30,154178.58,123673.16,284.27,220.08,168.99,-17.03,307.40,73.14,401.15,386.46
1243.50,145664.61,122143.09,183.40,82.53,455.88,-2.62,113.42,139.92,431.66,396.63
1243.50,148340.02,131170.30,305.23,277.72,280.34,-17.03,239.56,67.84,507.37,586.47
1243.70,60905.39,11541.10,82.53,15.72,-43.23,-30.13,24.38,-9.54,32.77,167.24
1243.80,134477.98,152484.00,212.22,168.99,358.94,56.33,518.34,232.14,479.12,401.15
1244.00,159785.08,130386.91,158.51,217.46,79.91,45.85,147.34,93.28,416.97,568.39
1244.10,48418.37,10748.55,116.59,-1.31,82.53,0.00,38.16,114.48,-15.82,119.78
1244.20,109197.27,69912.08,276.41,362.87,113.97,13.10,319.06,108.12,325.44,348.04
1244.20,125488.09,138417.22,216.15,112.66,252.83,-44.54,203.52,213.06,418.10,493.81
1244.40,136906.78,163691.05,298.68,256.76,285.58,73.36,318.00,56.18,480.25,635.06
1244.60,99752.38,54374.17,167.68,226.63,116.59,-24.89,108.12,89.04,223.74,410.19
1244.60,110069.05,121511.66,229.25,171.61,252.83,3.93,239.56,4.24,376.29,510.76
1245.30,58630.39,12340.20,187.33,2.62,32.75,17.03,-36.04,9.54,97.18,150.29
1245.90,159361.03,125880.52,336.67,175.54,309.16,20.96,290.44,-76.32,433.92,471.21
1246.00,130949.00,115593.09,148.03,141.48,313.09,-78.60,130.38,110.24,329.96,474.60
1246.40,82986.54,24016.23,182.09,129.69,41.92,95.63,-32.86,-7.42,122.04,205.66
1246.50,116702.95,116549.38,201.74,217.46,208.29,35.37,328.60,104.94,389.85,328.83
1246.50,104793.78,66500.84,182.09,259.38,131.00,-26.20,77.38,45.58,249.73,396.63
1246.90,127941.45,111059.17,286.89,206.98,373.35,11.79,238.50,41.34,423.75,366.12
1247.20,134089.41,103096.99,193.88,35.37,113.97,-2.62,40.28,-59.36,307.36,355.95
1247.40,111599.67,99992.30,129.69,298.68,209.60,0.00,76.32,-56.18,335.61,384.20
1247.50,100931.74,98736.01,239.73,179.47,307.85,-23.58,284.08,225.78,285.89,455.39
1247.70,88862.41,89572.55,150.65,116.59,180.78,14.41,186.56,4.24,263.29,281.37
1247.70,94158.61,91732.74,73.36,128.38,119.21,55.02,191.86,-23.32,267.81,337.87
1248.60,144206.80,112294.51,81.22,86.46,292.13,18.34,327.54,-67.84,308.49,384.20
1248.60,60515.00,15117.40,69.43,31.44,37.99,-18.34,39.22,9.54,108.48,59.89
1248.60,111274.80,103755.92,187.33,94.32,115.28,-20.96,202.46,130.38,308.49,282.50
1248.70,133092.05,117453.28,230.56,248.90,204.36,98.25,171.72,-103.88,351.43,358.21
1248.70,55682.90,15723.93,94.32,115.28,86.46,-39.30,57.24,-15.90,14.69,196.62
1248.80,131423.11,127540.28,355.01,191.26,221.39,24.89,394.32,-18.02,418.10,532.23
1248.80,112975.59,54564.12,234.49,244.97,379.90,-40.61,142.04,-63.60,257.64,459.91
1248.90,61911.85,21575.70,254.14,49.78,44.54,41.92,-2.12,39.22,122.04,143.51
1249.00,128066.13,122743.06,209.60,220.08,117.90,24.89,146.28,13.78,422.62,383.07
1249.10,118484.73,104450.23,318.33,195.19,108.73,-47.16,169.60,53.00,326.57,385.33
1249.20,97068.79,94351.44,273.79,197.81,303.92,-1.31,154.76,-84.80,380.81,308.49
1249.40,98972.52,102144.63,264.62,244.97,331.43,13.10,36.04,98.58,326.57,464.43
1249.70,130368.42,109462.29,331.43,213.53,66.81,36.68,283.02,67.84,349.17,360.47
1249.70,152605.19,151099.33,389.07,124.45,361.56,2.62,452.62,27.56,394.37,456.52
1249.80,81933.67,23777.81,201.74,81.22,62.88,26.20,50.88,63.60,106.22,143.51
1249.80,57764.98,91662.01,170.30,7.86,286.89,9.17,221.54,34.98,281.37,274.59
1249.90,98290.02,98264.41,64.19,37.99,176.85,-5.24,291.50,67.84,307.36,384.20
1250.20,86429.07,100230.72,150.65,149.34,334.05,73.36,135.68,-55.12,306.23,353.69
1250.50,51206.61,13409.16,85.15,90.39,31.44,-1.31,-37.10,140.98,37.29,87.01
1251.00,73173.10,24838.91,284.27,-11.79,112.66,58.95,42.40,-81.62,124.30,227.13
1251.50,128064.30,125800.60,93.01,180.78,37.99,3.93,469.58,37.10,341.26,386.46
1251.80,120551.34,126040.34,281.65,234.49,273.79,2.62,392.20,-10.60,392.11,388.72
1252.10,118871.48,113548.17,243.66,133.62,268.55,19.65,269.24,-64.66,368.38,463.30
1252.30,163486.97,229781.84,1979.41,1714.79,2055.39,140.17,1144.80,243.80,1604.60,3069.08
1252.30,148061.55,130090.85,268.55,220.08,37.99,-11.79,192.92,84.80,406.80,398.89
1252.50,135584.55,105866.34,265.93,268.55,230.56,2.62,84.80,173.84,322.05,265.55
1252.70,149149.92,117230.59,175.54,159.82,113.97,-73.36,331.78,31.80,293.80,353.69
1253.20,134806.50,129718.81,214.84,174.23,234.49,52.40,330.72,-14.84,466.69,471.21
1253.50,138166.22,115387.41,251.52,247.59,440.16,-2.62,98.58,27.56,378.55,492.68
1253.50,156084.11,102886.09,246.28,112.66,178.16,5.24,213.06,65.72,334.48,281.37
1253.60,96300.75,90544.58,140.17,68.12,419.20,74.67,267.12,-119.78,359.34,293.80
1253.90,129376.52,100771.74,201.74,145.41,281.65,-22.27,192.92,-67.84,305.10,256.51
1254.00,131462.25,117712.66,191.26,153.27,478.15,-17.03,168.54,-16.96,377.42,280.24
1254.20,68687.71,21018.95,128.38,89.08,96.94,-22.27,23.32,143.10,54.24,181.93
1254.30,68778.71,27802.13,151.96,91.70,19.65,24.89,-13.78,29.68,77.97,215.83
1254.30,107904.16,98662.65,204.36,205.67,225.32,-9.17,149.46,-26.50,329.96,299.45
1254.40,128667.63,103902.65,203.05,180.78,220.08,39.30,84.80,61.48,387.59,362.73
1254.70,51117.43,17800.28,128.38,22.27,22.27,153.27,-38.16,-78.44,80.23,66.67
1254.90,49587.72,9807.97,112.66,7.86,-15.72,-15.72,-36.04,-54.06,25.99,99.44
1254.90,78130.78,22936.79,-23.58,90.39,27.51,19.65,102.82,-38.16,29.38,229.39
1254.90,154073.02,140319.33,302.61,309.16,389.07,104.80,183.38,189.74,345.78,440.70
1255.20,122006.43,98965.26,108.73,220.08,178.16,10.48,350.86,-45.58,370.64,329.96
1255.20,148281.78,141064.72,449.33,227.94,416.58,184.71,163.24,224.72,500.59,542.40
1255.30,63971.18,20090.16,19.65,27.51,66.81,-2.62,27.56,13.78,122.04,68.93
1255.30,53059.37,101451.63,222.70,170.30,273.79,-47.16,93.28,9.54,419.23,240.69
1255.40,28963.48,9636.36,44.54,148.03,52.40,1.31,10.60,22.26,-18.08,15.82
1255.40,140119.98,116203.55,251.52,159.82,411.34,70.74,196.10,213.06,477.99,371.77
1255.40,62967.45,20776.60,81.22,138.86,-18.34,-49.78,112.36,-34.98,101.70,202.27
1255.80,138842.34,124740.81,174.23,186.02,259.38,9.17,189.74,92.22,327.70,324.31
1256.00,109283.73,83931.70,132.31,94.32,231.87,90.39,110.24,47.70,265.55,403.41
1256.20,126750.27,99649.08,255.45,157.20,99.56,75.98,157.94,63.60,310.75,327.70
1256.20,98327.32,75425.87,157.20,150.65,129.69,-6.55,148.40,-42.40,230.52,313.01
1256.20,49717.85,16952.71,203.05,7.86,60.26,11.79,26.50,189.74,102.83,177.41
1256.30,140417.55,96782.80,166.37,149.34,216.15,0.00,210.94,76.32,272.33,437.31
1256.40,115144.13,115869.49,196.50,159.82,100.87,13.10,204.58,21.20,384.20,398.89
1257.00,134443.41,99990.98,205.67,125.76,330.12,-13.10,99.64,29.68,319.79,212.44
1257.00,154409.72,140197.50,271.17,93.01,323.57,106.11,104.94,21.20,400.02,507.37
1257.10,129566.71,84797.61,328.81,98.25,73.36,44.54,124.02,3.18,288.15,309.62
1257.10,110239.23,112015.48,178.16,157.20,133.62,3.93,210.94,155.82,307.36,272.33
1257.70,122038.28,103399.61,171.61,204.36,372.04,43.23,243.80,26.50,326.57,420.36
1257.80,145397.98,135477.58,214.84,151.96,265.93,11.79,299.98,55.12,375.16,578.56
1258.20,60290.23,21389.68,237.11,83.84,87.77,-2.62,-54.06,-8.48,90.40,178.54
1258.30,141120.08,179312.80,210.91,230.56,231.87,-14.41,301.04,-40.28,509.63,633.93
1258.40,52941.98,12448.93,108.73,22.27,18.34,62.88,7.42,-26.50,66.67,31.64
1258.60,125634.60,88455.13,161.13,241.04,3.93,23.58,195.04,3.18,327.70,341.26
1258.90,115032.20,103208.34,183.40,174.23,73.36,27.51,257.58,78.44,292.67,354.82
1259.00,136703.84,118894.28,165.06,183.40,132.31,-49.78,269.24,6.36,299.45,377.42
1259.20,130675.09,114093.13,195.19,186.02,182.09,78.60,238.50,-68.90,308.49,462.17
1259.60,55681.99,14113.94,123.14,60.26,91.70,17.03,-13.78,6.36,76.84,81.36
1260.00,112416.85,83305.52,151.96,32.75,178.16,24.89,280.90,44.52,255.38,323.18
1260.00,116623.78,137826.41,238.42,172.92,45.85,0.00,255.46,-30.74,462.17,446.35
1260.00,78079.82,24162.95,125.76,158.51,110.04,-49.78,-58.30,143.10,192.10,127.69
1260.40,133872.83,110863.98,313.09,115.28,255.45,104.80,252.28,-46.64,357.08,413.58
1260.60,117897.78,129976.88,180.78,222.70,299.99,-17.03,102.82,13.78,441.83,318.66
1260.60,141631.50,117966.80,366.80,213.53,331.43,-49.78,147.34,78.44,306.23,471.21
1260.70,121606.95,102489.16,196.50,229.25,106.11,66.81,219.42,63.60,374.03,359.34
1260.80,113709.05,103725.80,128.38,344.53,137.55,-26.20,236.38,-80.56,383.07,384.20
1260.90,134744.61,129569.48,292.13,302.61,121.83,37.99,279.84,6.36,415.84,404.54
1261.00,164896.56,142694.36,362.87,168.99,117.90,51.09,207.76,-20.14,344.65,523.19
1261.10,45248.84,16228.28,209.60,161.13,165.06,-3.93,54.06,23.32,81.36,109.61
1261.30,118438.32,97522.95,182.09,187.33,324.88,-31.44,242.74,18.02,331.09,447.48
1261.40,126874.94,106436.19,187.33,75.98,231.87,-32.75,166.42,43.46,236.17,366.12
1261.70,99067.16,38696.09,86.46,-44.54,157.20,-24.89,-7.42,-42.40,151.42,168.37
1261.80,54385.24,18452.66,154.58,-44.54,-22.27,68.12,152.64,-69.96,55.37,129.95
1261.90,117926.91,107364.98,115.28,85.15,81.22,-23.58,186.56,28.62,381.94,344.65
1262.10,139277.33,115073.02,136.24,264.62,234.49,49.78,215.18,72.08,427.14,317.53
1262.10,88340.07,83327.79,208.29,174.23,-65.50,-17.03,214.12,83.74,253.12,328.83
1262.30,94585.41,97215.09,154.58,235.80,330.12,-23.58,252.28,108.12,368.38,539.01
1262.80,125488.09,125972.21,273.79,133.62,24.89,73.36,216.24,111.30,398.89,394.37
1263.20,77700.35,26469.86,149.34,150.65,187.33,41.92,51.94,76.32,157.07,240.69
1263.40,108914.27,120357.55,127.07,226.63,108.73,-56.33,231.08,-89.04,341.26,428.27
1263.80,98214.48,54923.06,146.72,273.79,233.18,-15.72,201.40,92.22,259.90,189.84
1264.10,129881.57,131389.06,309.16,209.60,167.68,-7.86,380.54,29.68,510.76,450.87
1264.50,127836.80,138414.59,294.75,208.29,355.01,45.85,120.84,46.64,462.17,415.84
1264.80,76303.50,21134.23,158.51,70.74,2.62,2.62,18.02,13.78,74.58,92.66
1264.80,60590.53,12310.07,72.05,9.17,7.86,-35.37,38.16,25.44,131.08,171.76
1265.30,145241.47,129776.45,242.35,30.13,5.24,32.75,343.44,54.06,484.77,459.91
1265.70,189745.92,132205.19,289.51,180.78,366.80,-14.41,107.06,10.60,426.01,559.35
1265.70,149155.38,119922.63,199.12,248.90,256.76,14.41,237.44,-21.20,355.95,397.76
1265.90,45690.19,10329.35,107.42,28.82,-32.75,9.17,81.62,-44.52,-22.60,196.62
1266.00,120874.39,98049.56,217.46,132.31,6.55,74.67,147.34,10.60,353.69,359.34
1266.10,117019.63,127508.84,221.39,157.20,53.71,-6.55,127.20,54.06,450.87,376.29
1266.10,109148.13,102197.02,174.23,-20.96,168.99,-18.34,76.32,21.20,300.58,305.10
1266.50,157486.42,129595.67,197.81,129.69,386.45,-10.48,201.40,29.68,344.65,463.30
1266.50,98720.45,101456.88,254.14,23.58,119.21,61.57,216.24,-89.04,247.47,370.64
1266.50,108567.55,93781.59,216.15,106.11,120.52,69.43,153.70,91.16,368.38,342.39
1266.60,88422.88,82114.73,146.72,56.33,196.50,-15.72,127.20,76.32,210.18,341.26
1266.60,140849.80,122554.42,281.65,191.26,175.54,26.20,339.20,-89.04,363.86,458.78
1267.60,71886.36,17236.98,96.94,131.00,41.92,-15.72,166.42,3.18,122.04,124.30
1267.60,149532.11,117865.94,258.07,137.55,279.03,28.82,107.06,23.32,412.45,423.75
1268.00,117482.82,104281.23,205.67,56.33,72.05,20.96,151.58,220.48,320.92,335.61
1268.10,145347.94,119190.34,205.67,175.54,315.71,5.24,136.74,166.42,388.72,381.94
1268.20,124720.05,105485.13,284.27,127.07,450.64,37.99,263.94,342.38,380.81,289.28
1268.30,138285.42,120602.52,246.28,79.91,112.66,106.11,209.88,-45.58,409.06,360.47
1268.60,106563.73,109920.79,74.67,284.27,248.90,-1.31,188.68,98.58,361.60,519.80
1268.70,152309.44,127084.41,150.65,251.52,265.93,35.37,205.64,103.88,390.98,409.06
1268.70,62090.21,10802.26,24.89,-19.65,3.93,-1.31,0.00,116.60,30.51,162.72
1269.00,65352.56,15805.15,268.55,35.37,26.20,32.75,3.18,-87.98,-13.56,272.33
1269.00,105621.88,85917.66,86.46,151.96,158.51,13.10,98.58,83.74,247.47,331.09
1269.00,70630.56,20363.95,330.12,98.25,103.49,11.79,-23.32,-8.48,145.77,168.37
1269.10,54879.37,18337.38,206.98,73.36,224.01,82.53,2.12,18.02,145.77,226.00
1269.20,99997.17,83650.05,131.00,162.44,298.68,-58.95,109.18,53.00,308.49,133.34
1269.80,100530.43,93265.45,248.90,233.18,144.10,86.46,201.40,7.42,335.61,332.22
1269.80,119076.23,75415.38,262.00,382.52,303.92,-5.24,49.82,48.76,414.71,525.45
1269.80,67279.95,22091.84,183.40,40.61,-14.41,0.00,-40.28,16.96,68.93,220.35
1269.90,41214.81,9603.61,127.07,-7.86,55.02,-19.65,-18.02,-11.66,70.06,105.09
1269.90,117398.20,122982.80,179.47,60.26,78.60,60.26,136.74,-13.78,302.84,349.17
1270.30,114560.81,114445.52,120.52,163.75,303.92,27.51,286.20,-90.10,380.81,407.93
1270.60,125039.46,118161.99,224.01,166.37,195.19,30.13,206.70,-1.06,355.95,461.04
1270.90,158843.23,176901.08,309.16,174.23,539.72,124.45,376.30,151.58,489.29,557.09
1271.20,142995.58,107653.17,355.01,279.03,390.38,49.78,428.24,54.06,358.21,467.82
1271.20,153539.75,150622.48,221.39,288.20,297.37,98.25,192.92,51.94,421.49,418.10
1271.80,65931.32,12549.80,140.17,48.47,24.89,-2.62,-76.32,29.68,-16.95,157.07
1272.00,157096.03,134737.42,197.81,124.45,242.35,78.60,387.96,54.06,457.65,539.01
1272.00,112198.45,115861.63,123.14,73.36,79.91,30.13,40.28,43.46,276.85,272.33
1272.70,65934.96,20387.53,174.23,104.80,18.34,-5.24,5.30,-36.04,135.60,188.71
1272.90,129129.00,113004.52,189.95,178.16,222.70,60.26,200.34,10.60,380.81,499.46
1273.20,177362.64,239039.63,1899.50,1650.60,2035.74,265.93,624.34,238.50,1552.62,3021.62
1273.50,37920.61,14150.62,107.42,30.13,-48.47,0.00,-16.96,-38.16,57.63,146.90
1273.60,47718.58,11941.96,167.68,96.94,5.24,36.68,19.08,-79.50,56.50,109.61
1273.60,52313.17,12980.79,174.23,96.94,35.37,-3.93,9.54,18.02,70.06,108.48
1273.70,82952.88,22710.16,288.20,5.24,82.53,55.02,13.78,175.96,36.16,168.37
1274.10,100393.02,106285.54,45.85,136.24,377.28,62.88,296.80,12.72,327.70,253.12
1274.20,136314.36,112360.01,127.07,193.88,165.06,-11.79,251.22,10.60,283.63,302.84
1274.40,147106.05,123132.13,285.58,334.05,196.50,128.38,407.04,126.14,461.04,604.55
1274.80,140393.89,134850.08,292.13,26.20,180.78,47.16,305.28,119.78,406.80,344.65
1275.00,119416.57,93826.13,174.23,205.67,221.39,61.57,365.70,13.78,268.94,300.58
1275.00,112477.82,42831.76,134.93,142.79,57.64,22.27,279.84,64.66,237.30,305.10
1275.30,98920.64,80296.45,166.37,13.10,104.80,82.53,142.04,53.00,223.74,287.02
1275.40,44296.07,12806.56,165.06,124.45,15.72,-24.89,39.22,132.50,66.67,76.84
1276.50,130558.62,113837.69,193.88,269.86,155.89,-2.62,215.18,122.96,496.07,536.75
1277.10,107667.56,104802.62,239.73,138.86,273.79,18.34,212.00,-90.10,320.92,442.96
1277.10,66894.10,20483.16,134.93,18.34,22.27,87.77,2.12,41.34,109.61,118.65
1277.20,154258.66,112408.48,224.01,192.57,89.08,94.32,244.86,-12.72,411.32,484.77
1277.20,147964.19,132295.58,151.96,103.49,313.09,2.62,190.80,-11.66,394.37,439.57
1277.60,108719.52,69532.18,248.90,436.23,214.84,49.78,240.62,0.00,241.82,395.50
1277.60,29578.64,20738.61,102.18,210.91,-9.17,-35.37,-27.56,-45.58,96.05,145.77
1277.90,152040.98,110630.80,298.68,131.00,200.43,0.00,193.98,3.18,404.54,387.59
1278.10,93730.00,61672.18,269.86,357.63,123.14,85.15,199.28,-18.02,240.69,227.13
1278.40,63958.44,18443.49,108.73,5.24,115.28,-34.06,-27.56,15.90,-10.17,99.44
1278.60,143963.83,116630.60,251.52,192.57,204.36,69.43,338.14,58.30,366.12,441.83
1278.90,47861.45,14509.56,133.62,41.92,6.55,3.93,36.04,-58.30,91.53,13.56
1279.10,69655.95,13465.49,127.07,94.32,15.72,69.43,-27.56,-39.22,126.56,128.82
1279.30,93426.98,49993.53,327.50,174.23,93.01,53.71,86.92,64.66,190.97,326.57
1279.80,55502.72,18358.34,102.18,58.95,47.16,-27.51,-61.48,-71.02,58.76,198.88
1280.00,89267.36,84162.26,179.47,9.17,339.29,85.15,95.40,40.28,187.58,288.15
1280.00,70514.09,16122.17,186.02,-45.85,69.43,-11.79,25.44,-38.16,59.89,123.17
1280.40,135977.66,127711.89,175.54,174.23,332.74,-24.89,102.82,53.00,472.34,398.89
1280.40,141744.33,117188.66,322.26,188.64,306.54,-26.20,274.54,-13.78,401.15,535.62
1280.50,141755.25,119583.34,186.02,103.49,254.14,43.23,267.12,31.80,342.39,482.51
1280.50,102192.09,114267.37,168.99,148.03,170.30,45.85,3.18,3.18,380.81,439.57
1280.50,58110.78,22110.18,271.17,119.21,124.45,24.89,16.96,-40.28,36.16,254.25
1280.60,58325.54,13895.17,125.76,61.57,-7.86,-19.65,142.04,66.78,93.79,287.02
1280.70,187452.72,28715.20,1030.97,936.65,1431.83,137.55,584.06,4.24,626.02,1673.53
1280.80,51031.89,19165.30,284.27,149.34,20.96,154.58,66.78,56.18,90.40,249.73
1281.30,111755.28,89255.54,138.86,117.90,192.57,69.43,91.16,80.56,384.20,369.51
1281.60,90158.25,75326.30,132.31,149.34,113.97,57.64,160.06,10.60,239.56,126.56
1281.70,56989.66,13802.16,227.94,217.46,188.64,44.54,21.20,-8.48,97.18,170.63
1281.80,141133.72,139052.56,183.40,133.62,398.24,32.75,153.70,73.14,378.55,482.51
1282.10,140669.63,115282.62,258.07,230.56,324.88,53.71,312.70,67.84,362.73,534.49
1282.10,56482.79,20594.51,265.93,107.42,170.30,2.62,92.22,-67.84,50.85,236.17
1282.10,105935.84,107819.55,136.24,131.00,218.77,1.31,68.90,-72.08,229.39,204.53
1282.40,35479.08,182989.97,74.67,-28.82,64.19,15.72,83.74,33.92,224.87,128.82
1282.40,66645.67,25102.22,167.68,0.00,-3.93,30.13,-12.72,41.34,102.83,238.43
1282.70,99063.52,92996.90,184.71,205.67,204.36,57.64,237.44,75.26,227.13,309.62
1282.80,62304.97,14041.89,31.44,91.70,7.86,13.10,-44.52,72.08,44.07,150.29
1282.80,63490.70,18140.88,111.35,100.87,15.72,-30.13,-18.02,-3.18,45.20,106.22
1283.30,109215.48,57598.08,154.58,334.05,192.57,15.72,33.92,-21.20,214.70,374.03
1283.40,56120.61,14530.52,24.89,89.08,100.87,-24.89,30.74,-118.72,15.82,175.15
1283.70,138986.13,138643.84,272.48,191.26,273.79,74.67,365.70,159.00,447.48,528.84
1283.70,170745.13,171970.25,364.18,227.94,174.23,110.04,429.30,56.18,535.62,586.47
1283.80,107177.98,101041.61,319.64,199.12,193.88,11.79,153.70,-47.70,308.49,331.09
1284.40,71192.03,17335.23,337.98,94.32,200.43,-28.82,97.52,28.62,42.94,116.39
1284.50,145835.69,145627.45,279.03,307.85,290.82,32.75,379.48,8.48,440.70,518.67
1284.80,118771.38,110874.47,235.80,212.22,142.79,49.78,238.50,-26.50,358.21,398.89
1285.00,63271.39,14747.98,178.16,107.42,61.57,83.84,-39.22,32.86,45.20,189.84
1285.10,98272.73,88462.98,197.81,61.57,191.26,34.06,166.42,-67.84,315.27,319.79
1285.10,58762.34,15409.53,66.81,124.45,17.03,-14.41,-37.10,20.14,70.06,204.53
1285.50,110716.98,90202.66,180.78,73.36,70.74,14.41,34.98,13.78,238.43,271.20
1285.60,55247.92,14588.16,183.40,-53.71,11.79,-17.03,-39.22,-103.88,65.54,67.80
1285.70,237911.31,55084.19,475.53,558.06,484.70,108.73,92.22,111.30,362.73,631.67
1286.10,97157.06,84196.31,239.73,40.61,58.95,34.06,49.82,42.40,266.68,279.11
1286.60,114336.95,62890.48,227.94,318.33,272.48,73.36,155.82,-128.26,229.39,392.11
1286.70,74225.97,23818.42,191.26,-34.06,199.12,32.75,-12.72,-97.52,96.05,184.19
1286.90,98017.02,81971.94,192.57,125.76,117.90,57.64,138.86,-24.38,268.94,297.19
1287.00,37002.42,24297.88,90.39,102.18,39.30,-20.96,16.96,-78.44,97.18,167.24
1287.60,57180.76,20990.13,204.36,78.60,128.38,-3.93,127.20,3.18,92.66,214.70
1287.70,120473.09,99262.63,233.18,214.84,302.61,-20.96,149.46,55.12,335.61,337.87
1287.80,111632.43,96795.90,175.54,117.90,94.32,11.79,162.18,14.84,311.88,329.96
1287.80,122468.71,109767.52,132.31,136.24,132.31,27.51,210.94,-85.86,287.02,350.30
1288.00,105229.67,96371.45,174.23,36.68,413.96,1.31,47.70,-20.14,320.92,454.26
1288.60,99016.20,100990.52,166.37,170.30,218.77,111.35,225.78,-25.44,279.11,294.93
1288.70,161417.63,132007.39,1374.19,1252.36,1349.30,99.56,584.06,133.56,1107.40,2289.38
