"Time-","FSC-A-","SSC-A-","FITC-A-IgG","PE-A-IgG2A","PerCP-Cy5-5-A-","PE-Cy7-A-","APC-A-","APC-Cy7-A-","Pacific Blue-A-","AmCyan-A-"
887.00,145200.52,155232.38,256.76,307.85,142.79,0.00,304.22,-10.60,581.95,641.84
887.00,151945.44,164445.61,200.43,151.96,514.83,31.44,254.40,32.86,585.34,588.73
887.10,75258.82,20902.36,100.87,51.09,-9.17,41.92,76.32,-15.90,164.98,129.95
887.30,152566.05,148178.03,231.87,268.55,222.70,45.85,126.14,-8.48,604.55,685.91
887.40,59239.18,16375.00,165.06,57.64,-23.58,17.03,20.14,119.78,59.89,84.75
887.60,121288.45,126138.59,307.85,298.68,288.20,11.79,128.26,29.68,552.57,589.86
887.70,163998.39,168545.91,224.01,171.61,268.55,100.87,342.38,78.44,771.79,743.54
887.80,78302.77,20061.34,146.72,48.47,6.55,7.86,77.38,-5.30,84.75,154.81
887.90,160656.86,131601.28,166.37,183.40,205.67,69.43,290.44,54.06,488.16,535.62
888.00,73597.16,20052.17,269.86,191.26,110.04,-3.93,93.28,-27.56,142.38,215.83
888.60,150041.72,127990.92,336.67,212.22,313.09,3.93,226.84,42.40,520.93,609.07
888.70,84106.75,20445.17,110.04,-1.31,49.78,0.00,75.26,102.82,93.79,161.59
888.70,134750.98,48180.49,162.44,319.64,362.87,20.96,-11.66,43.46,211.31,441.83
888.90,52937.43,25189.99,73.36,107.42,-6.55,-3.93,-7.42,-27.56,105.09,85.88
889.10,137995.14,121461.88,195.19,247.59,200.43,-36.68,130.38,6.36,574.04,499.46
889.20,116640.16,36083.95,61.57,178.16,27.51,22.27,83.74,34.98,172.89,194.36
889.20,141030.89,115111.01,209.60,137.55,120.52,9.17,111.30,-8.48,502.85,418.10
889.50,120847.09,29958.39,136.24,32.75,132.31,41.92,-43.46,94.34,169.50,315.27
889.80,61493.25,15063.69,103.49,142.79,-5.24,-1.31,64.66,28.62,70.06,98.31
890.00,152224.80,126426.78,244.97,176.85,206.98,34.06,230.02,149.46,507.37,600.03
890.30,127477.35,38719.67,131.00,165.06,136.24,-11.79,127.20,114.48,210.18,310.75
890.30,130242.84,124207.65,144.10,89.08,176.85,123.14,59.36,40.28,419.23,502.85
890.40,114155.87,34060.00,242.35,168.99,34.06,-9.17,124.02,-12.72,177.41,479.12
890.60,99169.07,64504.40,208.29,45.85,134.93,95.63,60.42,10.60,263.29,359.34
890.70,127275.34,99662.17,201.74,154.58,144.10,26.20,168.54,68.90,355.95,525.45
890.90,150643.22,165246.02,197.81,357.63,224.01,28.82,209.88,156.88,628.28,623.76
891.00,82113.85,19160.06,78.60,91.70,43.23,65.50,9.54,-42.40,77.97,126.56
891.40,86079.63,24739.35,141.48,77.29,-26.20,-1.31,29.68,85.86,73.45,155.94
891.40,137253.48,156689.09,189.95,214.84,285.58,37.99,117.66,32.86,571.78,473.47
891.60,165205.95,150141.72,310.47,166.37,167.68,86.46,390.08,-10.60,492.68,694.95
891.90,31522.40,20411.11,124.45,64.19,7.86,-2.62,54.06,57.24,87.01,153.68
892.20,55783.00,12891.71,102.18,186.02,15.72,36.68,66.78,1.06,45.20,155.94
892.60,112478.73,124394.98,242.35,201.74,159.82,129.69,93.28,124.02,562.74,516.41
892.80,105455.35,55120.87,256.76,6.55,168.99,48.47,183.38,-79.50,219.22,317.53
892.90,121018.17,55891.15,146.72,172.92,309.16,58.95,93.28,13.78,281.37,307.36
892.90,60265.66,18324.28,148.03,141.48,20.96,-14.41,-39.22,27.56,54.24,145.77
893.10,119442.05,99349.09,275.10,89.08,525.31,75.98,137.80,6.36,493.81,407.93
893.20,78806.00,20470.06,204.36,115.28,111.35,3.93,51.94,46.64,137.86,221.48
893.40,81356.73,19149.58,115.28,117.90,-34.06,1.31,122.96,51.94,136.73,179.67
893.50,108480.20,78770.30,124.45,15.72,385.14,27.51,206.70,36.04,362.73,419.23
893.80,108581.20,73172.66,151.96,106.11,-1.31,-24.89,241.68,-11.66,359.34,203.40
894.00,111775.30,41834.85,226.63,242.35,104.80,36.68,95.40,-98.58,271.20,283.63
894.00,69964.45,12645.43,131.00,-2.62,-1.31,-15.72,72.08,63.60,23.73,37.29
894.20,151963.64,144906.95,248.90,226.63,259.38,44.54,356.16,-24.38,581.95,548.05
894.20,151642.41,129418.83,248.90,192.57,244.97,168.99,240.62,-61.48,497.20,650.88
894.30,127679.38,59589.28,124.45,255.45,212.22,35.37,27.56,-26.50,270.07,332.22
894.40,140777.91,102039.83,226.63,99.56,22.27,49.78,34.98,42.40,342.39,420.36
894.70,32377.80,15746.20,30.13,82.53,103.49,-2.62,19.08,-15.90,59.89,161.59
894.80,167071.45,148309.03,217.46,131.00,246.28,52.40,187.62,-59.36,601.16,647.49
894.90,95789.34,28572.41,235.80,90.39,151.96,78.60,110.24,26.50,145.77,253.12
895.00,153023.78,120471.52,172.92,117.90,302.61,86.46,155.82,21.20,481.38,503.98
895.00,77803.18,22503.18,124.45,48.47,7.86,49.78,71.02,43.46,-14.69,262.16
895.20,90557.74,24660.75,218.77,36.68,72.05,86.46,41.34,12.72,88.14,188.71
895.20,146439.94,119137.95,235.80,199.12,210.91,0.00,97.52,45.58,372.90,509.63
895.30,155433.47,136393.27,272.48,162.44,115.28,-6.55,99.64,-76.32,431.66,592.12
895.50,89662.30,25952.41,199.12,89.08,-37.99,11.79,27.56,22.26,85.88,181.93
895.60,141896.30,111918.53,178.16,210.91,320.95,65.50,103.88,61.48,404.54,419.23
895.60,118608.49,101942.88,163.75,186.02,138.86,-15.72,11.66,9.54,406.80,484.77
895.80,70393.05,14761.08,119.21,30.13,-15.72,1.31,14.84,0.00,79.10,65.54
896.40,151161.92,123576.23,269.86,201.74,166.37,1.31,134.62,152.64,545.79,531.10
896.50,38472.98,26979.45,44.54,18.34,57.64,6.55,14.84,-59.36,126.56,127.69
896.70,148283.59,161694.61,293.44,189.95,178.16,-19.65,102.82,-102.82,613.59,636.19
897.00,84018.48,16622.59,154.58,75.98,-15.72,44.54,19.08,-39.22,146.90,109.61
897.60,72307.70,23128.05,124.45,141.48,81.22,45.85,23.32,21.20,106.22,154.81
897.60,154467.05,148682.38,193.88,175.54,163.75,87.77,208.82,-37.10,510.76,559.35
897.70,119665.00,31497.64,221.39,183.40,41.92,94.32,81.62,87.98,175.15,290.41
898.10,132877.30,102756.40,206.98,132.31,62.88,49.78,156.88,22.26,367.25,441.83
898.30,131278.42,128343.31,284.27,269.86,203.05,-2.62,273.48,24.38,423.75,558.22
898.50,72820.02,13006.99,41.92,72.05,-20.96,13.10,58.30,128.26,-2.26,144.64
898.50,83979.35,21952.98,250.21,83.84,31.44,-18.34,83.74,78.44,161.59,276.85
899.50,166952.25,45686.25,411.34,256.76,184.71,-15.72,60.42,13.78,268.94,534.49
900.20,140042.64,140209.30,166.37,276.41,250.21,-6.55,78.44,31.80,459.91,489.29
900.50,83578.95,14472.88,74.67,79.91,41.92,-30.13,29.68,71.02,119.78,88.14
900.60,67299.05,16895.07,-14.41,48.47,10.48,-26.20,94.34,-42.40,111.87,133.34
901.20,159582.16,144465.48,186.02,172.92,110.04,-13.10,296.80,20.14,461.04,520.93
901.20,145832.05,105058.06,197.81,138.86,183.40,1.31,75.26,39.22,430.53,357.08
901.30,158839.59,160309.94,174.23,163.75,231.87,51.09,224.72,12.72,648.62,615.85
901.30,146718.39,118835.34,168.99,138.86,187.33,138.86,42.40,54.06,387.59,422.62
901.50,144284.14,42370.64,163.75,170.30,226.63,56.33,42.40,49.82,279.11,388.72
901.50,122538.78,41503.42,153.27,49.78,218.77,-3.93,139.92,81.62,251.99,414.71
901.70,84424.34,21912.37,174.23,74.67,-11.79,-60.26,-15.90,-23.32,80.23,160.46
901.90,165230.53,177197.14,396.93,297.37,269.86,-27.51,386.90,54.06,690.43,852.02
902.20,158802.28,132519.59,310.47,180.78,358.94,134.93,126.14,37.10,535.62,579.69
902.30,115624.60,60710.64,250.21,70.74,277.72,141.48,86.92,-29.68,324.31,388.72
902.50,121662.45,82476.29,162.44,85.15,110.04,58.95,58.30,84.80,381.94,319.79
902.80,188177.08,202709.39,419.20,334.05,641.90,11.79,273.48,122.96,742.41,698.34
902.80,169556.67,154335.02,297.37,302.61,263.31,35.37,225.78,-41.34,596.64,655.40
902.90,83582.59,22327.64,172.92,69.43,-5.24,-15.72,0.00,-90.10,68.93,155.94
902.90,153212.16,118600.84,127.07,136.24,193.88,100.87,111.30,-7.42,503.98,453.13
903.10,88625.81,27427.47,129.69,3.93,14.41,40.61,16.96,-12.72,102.83,120.91
903.20,177227.97,160028.28,208.29,275.10,364.18,107.42,182.32,-34.98,667.83,613.59
903.70,153991.11,59286.67,497.80,217.46,277.72,94.32,137.80,6.36,215.83,447.48
904.20,68350.10,13422.26,47.16,74.67,-14.41,20.96,53.00,7.42,9.04,83.62
904.80,157939.61,136530.81,182.09,137.55,123.14,64.19,157.94,49.82,458.78,561.61
904.80,34310.64,15328.31,61.57,-10.48,39.30,44.54,56.18,15.90,47.46,76.84
905.00,96165.16,23822.35,201.74,-7.86,69.43,2.62,95.40,-94.34,141.25,241.82
905.20,67928.77,17669.28,200.43,-26.20,145.41,15.72,59.36,43.46,36.16,206.79
905.30,146999.58,117806.98,276.41,134.93,78.60,66.81,136.74,22.26,501.72,491.55
905.50,71555.13,14668.07,142.79,128.38,57.64,65.50,112.36,-73.14,35.03,207.92
905.90,126850.37,119959.31,166.37,275.10,137.55,-14.41,148.40,31.80,439.57,572.91
906.10,84420.70,18250.92,103.49,116.59,24.89,1.31,103.88,16.96,64.41,237.30
906.20,85357.09,19220.32,268.55,178.16,85.15,81.22,84.80,15.90,106.22,308.49
906.40,64576.33,22347.29,157.20,66.81,77.29,44.54,-26.50,-80.56,171.76,251.99
906.50,115361.62,86064.38,146.72,178.16,264.62,27.51,98.58,73.14,320.92,331.09
906.50,154619.92,128069.52,239.73,175.54,129.69,18.34,101.76,-25.44,462.17,527.71
906.70,72017.40,15138.36,112.66,52.40,-24.89,-89.08,-48.76,-74.20,50.85,63.28
906.80,169895.19,143667.69,297.37,172.92,141.48,56.33,137.80,38.16,544.66,583.08
906.90,87740.38,20966.55,140.17,73.36,162.44,-11.79,29.68,42.40,54.24,154.81
907.00,170650.48,159165.00,255.45,158.51,390.38,175.54,98.58,36.04,568.39,490.42
907.10,149009.78,184132.28,285.58,199.12,282.96,106.11,213.06,-58.30,663.31,655.40
907.20,128492.00,102386.98,141.48,158.51,124.45,72.05,84.80,-31.80,400.02,428.27
907.40,95875.78,86676.15,209.60,158.51,260.69,17.03,59.36,96.46,420.36,454.26
907.40,154511.64,114156.02,213.53,214.84,260.69,61.57,171.72,50.88,438.44,498.33
907.40,163346.83,166862.55,296.06,386.45,224.01,14.41,162.18,-40.28,644.10,693.82
907.50,162444.11,197017.44,336.67,298.68,441.47,30.13,432.48,-33.92,666.70,882.53
907.80,160196.41,141778.67,241.04,75.98,196.50,85.15,139.92,-10.60,485.90,566.13
907.80,77693.07,22947.27,89.08,-18.34,95.63,-15.72,46.64,71.02,117.52,148.03
907.80,137540.14,108211.23,262.00,70.74,193.88,131.00,167.48,51.94,406.80,422.62
908.00,97188.91,24802.23,188.64,93.01,44.54,6.55,91.16,-49.82,115.26,143.51
908.30,109323.77,52722.26,238.42,165.06,193.88,7.86,134.62,71.02,213.57,361.60
908.30,137805.86,121219.53,159.82,107.42,108.73,22.27,25.44,-25.44,505.11,441.83
908.40,115664.64,61573.93,222.70,151.96,180.78,15.72,94.34,-53.00,272.33,411.32
908.50,158018.78,117085.17,151.96,98.25,298.68,-24.89,80.56,79.50,505.11,406.80
908.50,139907.95,101363.87,251.52,123.14,9.17,70.74,93.28,46.64,501.72,410.19
908.80,127664.81,103271.23,175.54,79.91,218.77,-14.41,184.44,22.26,487.03,475.73
909.30,119517.59,42757.09,382.52,93.01,85.15,64.19,29.68,-27.56,244.08,488.16
909.30,120680.56,83495.47,184.71,243.66,146.72,28.82,80.56,38.16,333.35,336.74
909.40,82276.74,19012.03,157.20,64.19,60.26,32.75,69.96,9.54,68.93,120.91
909.50,153421.45,134577.61,307.85,166.37,282.96,32.75,26.50,34.98,543.53,501.72
909.60,137209.80,52947.58,288.20,140.17,145.41,-1.31,129.32,-21.20,336.74,283.63
909.70,172354.00,170597.36,1218.30,1192.10,2047.53,133.62,403.86,32.86,1144.69,2343.62
909.80,111008.17,49401.41,155.89,178.16,279.03,-9.17,10.60,5.30,221.48,328.83
909.80,159153.55,139216.31,314.40,231.87,256.76,24.89,172.78,-67.84,516.41,587.60
909.90,112513.31,53427.04,227.94,83.84,348.46,31.44,61.48,13.78,282.50,337.87
909.90,155195.05,166967.36,272.48,361.56,413.96,70.74,117.66,-94.34,672.35,612.46
910.00,148035.17,137331.22,248.90,166.37,263.31,43.23,126.14,-29.68,532.23,548.05
910.10,130859.82,143611.36,187.33,77.29,137.55,91.70,207.76,57.24,557.09,523.19
910.10,110680.57,89193.97,174.23,51.09,284.27,27.51,142.04,-3.18,431.66,352.56
910.10,116961.39,97099.81,95.63,83.84,159.82,18.34,119.78,-43.46,360.47,477.99
910.20,89867.96,22484.84,230.56,176.85,-1.31,15.72,129.32,-33.92,70.06,242.95
910.30,153220.34,108533.49,277.72,191.26,123.14,36.68,80.56,79.50,485.90,477.99
910.30,72341.36,16952.71,52.40,5.24,110.04,-1.31,0.00,37.10,80.23,76.84
911.00,83629.91,20180.55,172.92,1.31,58.95,-3.93,-23.32,57.24,65.54,135.60
911.20,143567.97,112124.20,163.75,193.88,200.43,104.80,86.92,50.88,441.83,509.63
911.30,118682.20,91659.38,136.24,149.34,98.25,127.07,127.20,3.18,374.03,407.93
911.30,109233.67,37510.54,62.88,102.18,51.09,-2.62,-25.44,76.32,114.13,270.07
911.40,160094.48,145530.52,154.58,115.28,303.92,27.51,243.80,-14.84,629.41,590.99
911.50,128512.94,58239.98,242.35,234.49,93.01,9.17,44.52,24.38,305.10,291.54
911.80,140429.39,158127.47,200.43,275.10,51.09,3.93,69.96,80.56,575.17,578.56
911.80,93845.57,56438.73,213.53,138.86,60.26,10.48,195.04,-25.44,281.37,292.67
912.00,166226.97,175726.02,322.26,197.81,233.18,32.75,198.22,38.16,707.38,658.79
912.00,123741.80,86146.91,176.85,96.94,235.80,28.82,81.62,-21.20,416.97,435.05
912.00,85751.13,20007.63,378.59,9.17,78.60,47.16,33.92,-14.84,91.53,247.47
912.00,128236.30,106352.34,210.91,110.04,124.45,61.57,227.90,71.02,389.85,396.63
912.10,143698.11,93794.69,170.30,176.85,186.02,121.83,49.82,-18.02,368.38,366.12
912.30,80371.20,19526.86,107.42,-11.79,244.97,11.79,29.68,-6.36,132.21,228.26
912.40,121230.20,108441.80,52.40,47.16,251.52,-24.89,136.74,-27.56,404.54,357.08
912.50,157662.97,174646.58,1092.54,893.42,1526.15,292.13,513.04,111.30,1151.47,1968.46
912.90,169075.28,126335.09,265.93,267.24,383.83,144.10,76.32,-99.64,474.60,490.42
912.90,117119.73,94423.48,254.14,119.21,475.53,32.75,18.02,51.94,285.89,363.86
913.00,160061.72,119677.66,204.36,248.90,182.09,11.79,156.88,-44.52,510.76,412.45
913.00,66702.09,18710.73,140.17,7.86,99.56,1.31,-8.48,84.80,65.54,117.52
913.50,152624.30,120554.05,260.69,119.21,258.07,49.78,127.20,-38.16,476.86,470.08
913.50,121426.77,34894.47,127.07,19.65,45.85,28.82,73.14,87.98,180.80,316.40
913.80,151215.61,110498.49,188.64,216.15,239.73,-35.37,11.66,51.94,433.92,355.95
913.80,123483.37,46494.52,285.58,254.14,100.87,23.58,13.78,60.42,292.67,333.35
913.90,129708.67,66679.00,124.45,221.39,280.34,-1.31,32.86,9.54,363.86,464.43
914.00,119498.48,122765.34,113.97,99.56,395.62,-3.93,244.86,44.52,384.20,401.15
914.40,140134.55,118818.30,256.76,195.19,104.80,66.81,55.12,-7.42,468.95,509.63
914.70,59130.89,12528.84,79.91,-7.86,36.68,120.52,32.86,-11.66,84.75,66.67
914.80,175134.06,181218.84,239.73,265.93,237.11,34.06,365.70,20.14,743.54,668.96
915.20,140372.97,42164.97,175.54,186.02,138.86,15.72,131.44,7.42,207.92,503.98
915.30,80671.50,25539.76,112.66,-1.31,-52.40,103.49,-6.36,59.36,137.86,354.82
915.60,180796.98,209962.86,347.15,212.22,326.19,113.97,241.68,-83.74,708.51,621.50
916.10,82858.23,23433.28,136.24,-30.13,-2.62,-13.10,-22.26,-22.26,88.14,94.92
916.20,129652.25,129341.53,171.61,158.51,32.75,-9.17,26.50,-43.46,501.72,418.10
916.30,165578.14,156715.30,238.42,141.48,244.97,18.34,285.14,32.86,604.55,613.59
916.40,126614.67,94225.68,244.97,162.44,345.84,-41.92,85.86,62.54,346.91,348.04
916.50,74432.54,21084.45,214.84,32.75,0.00,110.04,165.36,54.06,110.74,220.35
916.80,146660.16,116638.47,204.36,310.47,238.42,30.13,63.60,48.76,487.03,566.13
916.90,76908.65,16177.19,301.30,159.82,108.73,-13.10,-14.84,36.04,128.82,256.51
916.90,153856.44,130954.14,167.68,250.21,163.75,22.27,172.78,42.40,502.85,457.65
917.00,106891.34,66156.30,276.41,248.90,349.77,36.68,243.80,106.00,322.05,470.08
917.10,124973.95,98775.30,83.84,128.38,86.46,14.41,163.24,-40.28,401.15,379.68
917.20,125327.02,87088.80,155.89,255.45,153.27,-2.62,32.86,94.34,305.10,257.64
917.20,59584.98,22463.88,133.62,2.62,-15.72,-14.41,1.06,-40.28,110.74,128.82
917.30,115531.78,64133.67,328.81,134.93,470.29,47.16,120.84,13.78,310.75,383.07
917.40,141846.25,144943.64,214.84,176.85,282.96,47.16,240.62,69.96,563.87,503.98
917.50,144346.03,142525.38,217.46,226.63,210.91,28.82,384.78,116.60,576.30,572.91
917.60,175171.36,162160.97,326.19,339.29,161.13,61.57,195.04,91.16,631.67,657.66
917.60,170948.97,127041.17,224.01,200.43,34.06,70.74,151.58,20.14,576.30,585.34
917.90,79797.90,24849.39,137.55,83.84,30.13,36.68,79.50,-65.72,127.69,194.36
917.90,104969.41,52499.56,322.26,119.21,11.79,36.68,25.44,-43.46,279.11,397.76
918.00,150663.25,140321.95,183.40,220.08,96.94,40.61,268.18,6.36,526.58,476.86
918.00,159030.69,140629.80,227.94,96.94,361.56,68.12,132.50,24.38,549.18,508.50
918.40,75740.21,17531.73,119.21,-1.31,75.98,-30.13,-28.62,-3.18,146.90,154.81
918.50,204698.14,209902.59,434.92,277.72,433.61,70.74,323.30,-62.54,794.39,873.49
918.60,153195.78,128419.30,243.66,234.49,311.78,94.32,100.70,19.08,586.47,525.45
918.60,161433.09,126734.63,264.62,271.17,341.91,-49.78,138.86,80.56,514.15,518.67
918.80,170301.05,128797.88,224.01,226.63,267.24,34.06,153.70,5.30,587.60,513.02
918.80,101802.61,75866.02,150.65,-1.31,123.14,-1.31,111.30,-13.78,392.11,428.27
918.80,86022.30,23421.49,41.92,56.33,95.63,-2.62,47.70,84.80,135.60,200.01
918.90,132481.44,40772.44,298.68,70.74,268.55,-10.48,-8.48,31.80,272.33,576.30
918.90,156419.91,176367.91,234.49,178.16,220.08,86.46,143.10,4.24,629.41,720.94
918.90,136848.53,113690.97,142.79,204.36,189.95,2.62,222.60,75.26,440.70,523.19
919.00,75589.15,20324.65,222.70,23.58,31.44,73.36,-31.80,57.24,51.98,192.10
919.10,119623.14,54260.20,289.51,47.16,142.79,1.31,116.60,28.62,281.37,384.20
919.60,126065.95,137101.97,189.95,167.68,301.30,106.11,168.54,-44.52,581.95,505.11
919.60,95172.35,25036.72,191.26,5.24,-19.65,-11.79,13.78,57.24,84.75,257.64
920.10,110769.75,47761.29,206.98,199.12,172.92,44.54,165.36,22.26,222.61,352.56
920.30,171666.05,161703.77,341.91,98.25,142.79,48.47,266.06,-44.52,630.54,752.58
920.70,146012.23,130145.88,282.96,191.26,293.44,44.54,240.62,14.84,464.43,497.20
920.80,140393.89,96461.84,174.23,104.80,180.78,-11.79,187.62,61.48,497.20,386.46
921.50,81066.45,21122.44,209.60,95.63,17.03,17.03,-8.48,-20.14,135.60,129.95
921.80,84271.46,19163.99,217.46,11.79,132.31,0.00,15.90,107.06,35.03,99.44
921.90,182219.31,191683.13,406.10,213.53,404.79,-14.41,384.78,39.22,713.03,694.95
921.90,111400.38,62911.44,254.14,235.80,221.39,7.86,85.86,155.82,353.69,390.98
922.10,73024.77,16803.37,151.96,100.87,49.78,10.48,-24.38,37.10,68.93,255.38
922.40,77016.03,17704.65,32.75,26.20,91.70,-11.79,-15.90,36.04,115.26,184.19
922.70,152194.78,126295.78,141.48,132.31,453.26,37.99,92.22,-8.48,542.40,566.13
922.90,163785.44,168417.52,250.21,153.27,327.50,32.75,161.12,75.26,716.42,588.73
923.00,112419.59,50055.10,168.99,193.88,180.78,-1.31,58.30,139.92,204.53,244.08
923.00,154950.25,170155.89,192.57,172.92,251.52,93.01,56.18,85.86,600.03,639.58
923.10,148662.16,46294.09,217.46,184.71,209.60,-23.58,111.30,147.34,262.16,326.57
923.30,76600.16,21282.26,159.82,70.74,57.64,-7.86,34.98,9.54,93.79,215.83
923.40,138366.41,108790.26,168.99,127.07,301.30,-9.17,48.76,-44.52,447.48,479.12
923.40,119971.67,45542.15,206.98,134.93,91.70,43.23,86.92,37.10,195.49,377.42
923.60,155617.28,131974.64,140.17,183.40,163.75,3.93,97.52,106.00,590.99,571.78
923.80,114606.31,102051.62,191.26,184.71,145.41,78.60,60.42,57.24,378.55,414.71
924.20,146101.42,102760.33,191.26,125.76,238.42,41.92,112.36,-20.14,339.00,375.16
924.50,160736.94,175511.17,288.20,296.06,267.24,102.18,175.96,3.18,710.77,794.39
924.60,132106.53,133830.91,195.19,150.65,179.47,68.12,287.26,116.60,607.94,623.76
925.30,85715.63,16461.46,43.23,30.13,22.27,48.47,23.32,0.00,84.75,132.21
925.30,77854.14,17823.86,-10.48,-9.17,14.41,68.12,48.76,-2.12,81.36,134.47
925.80,132047.38,47577.89,166.37,306.54,184.71,6.55,154.76,19.08,241.82,308.49
925.80,77617.54,19934.27,40.61,69.43,15.72,43.23,71.02,-1.06,67.80,101.70
926.00,126642.88,88519.31,247.59,166.37,203.05,10.48,148.40,19.08,334.48,333.35
926.20,92884.61,31011.63,22.27,48.47,144.10,15.72,58.30,-12.72,137.86,163.85
926.30,155197.78,113282.24,254.14,192.57,280.34,141.48,150.52,39.22,445.22,505.11
926.50,150447.58,142640.66,136.24,237.11,225.32,-23.58,245.92,13.78,579.69,542.40
926.50,64213.24,23004.91,124.45,24.89,134.93,41.92,58.30,112.36,107.35,181.93
926.50,73466.13,14153.24,68.12,40.61,-51.09,3.93,37.10,33.92,65.54,140.12
926.60,128841.45,65895.62,199.12,301.30,79.91,26.20,45.58,100.70,318.66,450.87
926.60,127824.06,82064.95,93.01,172.92,179.47,17.03,74.20,72.08,372.90,479.12
926.90,131858.09,106968.05,148.03,165.06,214.84,103.49,57.24,20.14,453.13,456.52
926.90,154600.81,110660.94,254.14,281.65,331.43,-27.51,134.62,-13.78,379.68,527.71
927.00,167177.92,176623.36,230.56,233.18,255.45,72.05,215.18,76.32,541.27,514.15
927.20,76802.18,18988.45,100.87,74.67,89.08,5.24,28.62,-55.12,56.50,174.02
927.20,160974.45,150478.39,214.84,221.39,296.06,41.92,29.68,-13.78,613.59,496.07
927.30,155276.94,144848.00,254.14,226.63,237.11,68.12,85.86,28.62,536.75,622.63
927.40,150061.73,141476.06,239.73,258.07,293.44,34.06,106.00,83.74,614.72,539.01
927.60,93957.50,27498.21,200.43,138.86,-83.84,1.31,101.76,103.88,131.08,300.58
928.00,146570.06,154586.55,175.54,170.30,328.81,48.47,182.32,8.48,522.06,497.20
928.00,128842.35,111372.27,137.55,127.07,302.61,131.00,249.10,-59.36,497.20,481.38
928.00,154542.58,124591.48,227.94,201.74,289.51,23.58,280.90,129.32,543.53,519.80
928.00,149396.53,125704.98,246.28,176.85,362.87,20.96,60.42,-74.20,523.19,561.61
928.20,102041.95,82716.02,95.63,49.78,238.42,-36.68,10.60,-74.20,332.22,341.26
928.20,85042.23,24675.16,55.02,10.48,-22.27,-43.23,59.36,-106.00,91.53,184.19
928.70,152495.08,140726.75,144.10,99.56,159.82,40.61,376.30,13.78,602.29,498.33
928.80,149786.00,129983.44,217.46,90.39,372.04,45.85,133.56,39.22,620.37,602.29
928.80,79991.73,19325.12,128.38,100.87,106.11,51.09,-36.04,73.14,111.87,188.71
928.90,126840.35,44110.32,281.65,91.70,196.50,6.55,-72.08,-27.56,322.05,457.65
929.30,109626.80,42102.09,189.95,218.77,209.60,40.61,99.64,-62.54,166.11,339.00
929.50,150922.59,134446.61,294.75,149.34,339.29,86.46,89.04,72.08,552.57,733.37
929.50,62011.04,20143.87,155.89,276.41,45.85,-22.27,79.50,59.36,63.28,174.02
929.80,141482.25,116085.65,212.22,128.38,153.27,74.67,170.66,102.82,456.52,349.17
929.90,77763.14,21105.41,203.05,49.78,-70.74,-18.34,5.30,-44.52,82.49,152.55
930.00,129462.06,86141.66,133.62,93.01,225.32,41.92,225.78,75.26,407.93,422.62
930.10,123640.80,56420.39,158.51,149.34,91.70,26.20,65.72,-10.60,275.72,348.04
930.60,99088.09,26930.98,269.86,113.97,91.70,6.55,26.50,14.84,167.24,215.83
930.80,89446.63,74401.45,128.38,264.62,334.05,47.16,39.22,-41.34,313.01,370.64
931.00,128927.89,116747.20,161.13,227.94,734.91,174.23,89.04,4.24,491.55,446.35
931.10,159568.50,122547.88,259.38,319.64,337.98,30.13,96.46,1.06,508.50,482.51
931.20,60921.77,11668.17,11.79,-96.94,51.09,-15.72,40.28,26.50,50.85,45.20
931.50,138599.38,102405.31,134.93,280.34,302.61,-24.89,183.38,4.24,385.33,283.63
931.80,151424.00,123774.03,220.08,148.03,74.67,-22.27,208.82,13.78,566.13,413.58
931.90,153587.08,164867.42,303.92,121.83,389.07,45.85,193.98,25.44,667.83,648.62
932.00,141963.64,123544.78,326.19,61.57,251.52,11.79,251.22,-58.30,522.06,555.96
932.00,148244.47,174206.41,317.02,224.01,140.17,131.00,249.10,64.66,654.27,653.14
932.60,123289.53,98192.36,34.06,133.62,74.67,69.43,161.12,-29.68,426.01,355.95
932.60,139098.05,112793.62,231.87,272.48,120.52,82.53,224.72,115.54,418.10,514.15
932.80,142278.50,132340.13,277.72,93.01,159.82,7.86,125.08,65.72,544.66,514.15
932.90,79107.21,24828.43,117.90,70.74,124.45,31.44,33.92,2.12,151.42,189.84
933.30,113021.09,124972.69,258.07,19.65,108.73,-24.89,91.16,-86.92,442.96,572.91
933.70,159104.41,147543.98,204.36,210.91,267.24,56.33,220.48,-6.36,619.24,569.52
933.80,146536.39,115590.47,174.23,137.55,141.48,35.37,178.08,-59.36,402.28,397.76
934.00,156156.92,165538.14,254.14,216.15,356.32,52.40,81.62,-2.12,577.43,554.83
935.00,143888.30,124759.16,167.68,233.18,369.42,-20.96,115.54,-76.32,497.20,565.00
935.10,165974.00,139930.27,348.46,314.40,385.14,113.97,297.86,51.94,615.85,592.12
935.10,52933.79,13317.46,244.97,39.30,-22.27,49.78,-2.12,59.36,123.17,127.69
935.40,135913.05,95635.23,204.36,224.01,264.62,10.48,27.56,-24.38,464.43,463.30
935.50,77846.86,19080.15,93.01,34.06,-5.24,28.82,-12.72,-62.54,45.20,73.45
935.70,75496.34,15266.74,115.28,49.78,18.34,7.86,-48.76,78.44,59.89,9.04
936.00,176583.69,200452.27,251.52,136.24,395.62,23.58,270.30,46.64,703.99,761.62
936.20,133567.98,128740.24,224.01,131.00,162.44,87.77,51.94,-66.78,518.67,594.38
936.20,72414.16,19970.95,115.28,110.04,24.89,20.96,-49.82,36.04,32.77,201.14
